Project;Trip;Longitude;Latitude;DateTime;Station;Bott Depth M;Parameter;Layer;Taxa;Stage;Size_class;abundance-AB;abundance-AB Unit
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Pyramimonas;;1;153553.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Pyramimonas;;2;514224.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Flagellates;;9;817759.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Flagellates;;10;46423.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Gymnodinium;;2;2100.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Raphidocelis;;2;17855.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Mesodinium rubrum;;6;100.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Mesodinium rubrum;;3;3500.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Mesodinium rubrum;;5;2500.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Mesodinium rubrum;;4;9400.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Monoraphidium contortum;;3;421378.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Nitzschia;;2;3000.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Nitzschia;;3;1900.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Pandorina morum;;1;1900.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Pandorina morum;;13;900.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Scenedesmus;;4;200.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Snowella septentrionalis;;1;485520.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Synedra ulna;;1;100.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Teleaulax;;1;60707.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Teleaulax;;2;53565.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Tetradesmus lagerheimii;;5;900.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Skeletonema marinoi;;4;116983.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Skeletonema marinoi;;14;50901.0000;unit/L
LVAF D4 [2021-2022];2021D4_08;23.985500;57.102160;2021-06-22T09:47:00;101A;21.70;Phytoplankton;0-10;Skeletonema marinoi;;2;51794.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Ankistrodesmus arcuatus;;3;200.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Aphanizomenon flosaquae;;1;360570.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Aphanocapsa delicatissima;;1;8050350.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Asterionella formosa;;2;1700.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Asterionella formosa;;1;400.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Attheya septentrionalis;;1;7142.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Aulacoseira;;3;3000.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Aulacoseira;;2;71440.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Aulacoseira granulata;;4;37506.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Binuclearia lauterbornii;;2;10000.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Chaetoceros ceratosporus;;1;100.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Chaetoceros ceratosporus;;2;300.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Chrysochromulina;;2;42852.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Chrysochromulina;;4;53565.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Coelastrum microporum;;4;2000.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Cyclotella choctawhatcheeana;;3;10713.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Cyclotella choctawhatcheeana;;3;200.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Cyclotella choctawhatcheeana;;2;400.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Desmodesmus armatus;;5;3000.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Desmodesmus bicellularis;;1;14284.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Desmodesmus communis;;1;7000.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Centrales;;13;435662.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Dictyosphaerium ehrenbergianum;;1;107130.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Centrales;;1;21426.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Centrales;;3;200.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Chaetoceros wighamii;;6;1600.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Chaetoceros wighamii;;13;6100.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Chaetoceros wighamii;;16;5700.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Chaetoceros wighamii;;2;3600.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Chaetoceros wighamii;;18;19600.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Chlamydomonas;;1;182121.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Chrysochromulina;;1;532079.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Crucigenia tetrapedia;;1;200.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Cryptomonas;;2;300.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Katablepharis remigera;;1;35710.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Katablepharis remigera;;2;300.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Koliella longiseta;;3;100.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Melosira varians;;2;4400.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Merismopedia tenuissima;;1;4800.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Mesodinium rubrum;;5;1800.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Mesodinium rubrum;;3;10000.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Mesodinium rubrum;;4;21600.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Dinophysis acuminata;;4;400.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Dinophysis acuminata;;5;400.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Ebria tripartita;;2;200.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Eudorina elegans;;1;5500.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Hemiselmis virescens;;1;132127.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Heterocapsa rotundata;;1;24997.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Micractinium pusillum;;1;2800.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Monoraphidium contortum;;1;335674.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Monoraphidium contortum;;3;353529.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Nephroselmis;;1;3571.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Oblea rotunda;;1;400.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Oocystis;;2;15800.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Eutreptiella;;1;200.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Flagellates;;9;457088.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Flagellates;;10;21426.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Gymnodinium;;3;1100.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Nitzschia;;2;10200.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Nitzschia;;3;2500.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Pandorina morum;;1;800.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Plagioselmis prolonga;;1;624925.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Plagioselmis prolonga;;2;3571.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Pseudanabaena limnetica;;2;300.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Pyramimonas;;1;814188.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Pyramimonas;;2;1042732.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Raphidocelis;;2;28568.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Scenedesmus;;2;100.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Scenedesmus ellipticus;;3;100.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Pauliella taeniata;;2;1900.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Skeletonema marinoi;;3;523005.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Skeletonema marinoi;;2;176715.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Skeletonema marinoi;;14;132090.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Snowella septentrionalis;;1;572985.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Sphaerocystis schroeteri;;1;2400.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Stauridium tetras;;2;100.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Synedra ulna;;2;200.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Synedra ulna;;1;500.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Teleaulax;;2;14284.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Teleaulax;;1;28568.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Telonema subtile;;3;7142.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Tetradesmus lagerheimii;;5;200.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Tetradesmus obliquus;;3;600.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Tetraedron caudatum;;7;3571.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Tetraselmis cordiformis;;1;100.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Woronichinia compacta;;1;478000.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Thalassiosira baltica;;1;800.0000;unit/L
LVAF D4 [2021-2022];2021Mesodinium_07/D4_07;23.983330;57.101830;2021-06-21T09:55:00;101A;21.70;Phytoplankton;0-10;Thalassiosira baltica;;2;500.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Centrales;;1;10713.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Amphidinium crassum;;1;19600.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Anathece clathrata;;1;15000.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Aphanizomenon flosaquae;;1;335580.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Aphanocapsa delicatissima;;1;5712000.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Aulacoseira;;3;400.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Calliacantha;;1;3571.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Centrales;;3;300.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Centrales;;13;92846.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Binuclearia lauterbornii;;2;5000.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Amylax triacantha;;1;100.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Chaetoceros ceratosporus;;1;21426.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Chlamydomonas;;1;46423.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Chaetoceros danicus;;7;100.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Chaetoceros subtilis;;7;300.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Chaetoceros wighamii;;18;10200.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Chaetoceros wighamii;;6;1000.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Chaetoceros wighamii;;16;18400.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Chrysochromulina;;2;374955.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Cyclotella choctawhatcheeana;;2;7142.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Desmodesmus armatus;;1;800.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Chaetoceros wighamii;;13;62510.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Chaetoceros wighamii;;2;40185.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Chrysochromulina;;1;921318.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Chrysochromulina;;4;53565.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Crucigenia quadrata;;2;300.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Cyclotella;;2;1000.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Desmodesmus bicellularis;;1;3571.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Chaetoceros ceratosporus;;2;600.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Desmodesmus communis;;2;2100.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Diaphanoeca;;2;3571.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Dictyosphaerium ehrenbergianum;;1;17855.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Dinobryon;;2;200.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Dinophysis acuminata;;4;500.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Dinophysis acuminata;;5;400.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Gonium pectorale;;1;1600.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Hemiselmis virescens;;1;7142.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Heterocapsa rotundata;;1;28568.0000;unit/L
LVAF D4 [2021-2022];2021D4_06;23.984160;57.102330;2021-06-11T10:07:00;101A;23.20;Phytoplankton;0-10;Katablepharis;;3;74991.0000;unit/L
